session,run_id,audit_file,platform_id,timestamp_utc,navigator_version,audit_schema_version,protocol_version,memory_digest_hash,m3_preferences_count,memory_status,m3_jaccard_threshold,m3_abstention_margin,vlm_model,vlm_model_digest,vlm_quantization,git_commit,git_dirty,geojson_md5,route_graph_md5,sas_text_version,gpu_driver_version,poi_signatures_loaded,decision_records
E,20260821_131951,data/session_e/day2_20260821/logs/audit_20260821_131951.jsonl,xplorer-b,2026-08-21T10:19:51+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_132139,data/session_e/day2_20260821/logs/audit_20260821_132139.jsonl,xplorer-b,2026-08-21T10:21:39+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_132326,data/session_e/day2_20260821/logs/audit_20260821_132326.jsonl,xplorer-b,2026-08-21T10:23:26+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_132452,data/session_e/day2_20260821/logs/audit_20260821_132452.jsonl,xplorer-b,2026-08-21T10:24:52+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_132616,data/session_e/day2_20260821/logs/audit_20260821_132616.jsonl,xplorer-b,2026-08-21T10:26:16+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_132710,data/session_e/day2_20260821/logs/audit_20260821_132710.jsonl,xplorer-b,2026-08-21T10:27:10+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_132810,data/session_e/day2_20260821/logs/audit_20260821_132810.jsonl,xplorer-b,2026-08-21T10:28:10+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_132911,data/session_e/day2_20260821/logs/audit_20260821_132911.jsonl,xplorer-b,2026-08-21T10:29:11+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_133032,data/session_e/day2_20260821/logs/audit_20260821_133032.jsonl,xplorer-b,2026-08-21T10:30:32+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_133151,data/session_e/day2_20260821/logs/audit_20260821_133151.jsonl,xplorer-b,2026-08-21T10:31:51+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_133316,data/session_e/day2_20260821/logs/audit_20260821_133316.jsonl,xplorer-b,2026-08-21T10:33:16+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_133431,data/session_e/day2_20260821/logs/audit_20260821_133431.jsonl,xplorer-b,2026-08-21T10:34:31+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_133600,data/session_e/day2_20260821/logs/audit_20260821_133600.jsonl,xplorer-b,2026-08-21T10:36:00+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_133732,data/session_e/day2_20260821/logs/audit_20260821_133732.jsonl,xplorer-b,2026-08-21T10:37:32+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_133902,data/session_e/day2_20260821/logs/audit_20260821_133902.jsonl,xplorer-b,2026-08-21T10:39:02+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_134044,data/session_e/day2_20260821/logs/audit_20260821_134044.jsonl,xplorer-b,2026-08-21T10:40:44+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_134202,data/session_e/day2_20260821/logs/audit_20260821_134202.jsonl,xplorer-b,2026-08-21T10:42:02+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_134402,data/session_e/day2_20260821/logs/audit_20260821_134402.jsonl,xplorer-b,2026-08-21T10:44:02+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_134532,data/session_e/day2_20260821/logs/audit_20260821_134532.jsonl,xplorer-b,2026-08-21T10:45:32+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_134645,data/session_e/day2_20260821/logs/audit_20260821_134645.jsonl,xplorer-b,2026-08-21T10:46:45+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_134743,data/session_e/day2_20260821/logs/audit_20260821_134743.jsonl,xplorer-b,2026-08-21T10:47:43+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_134844,data/session_e/day2_20260821/logs/audit_20260821_134844.jsonl,xplorer-b,2026-08-21T10:48:44+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_135001,data/session_e/day2_20260821/logs/audit_20260821_135001.jsonl,xplorer-b,2026-08-21T10:50:01+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_135113,data/session_e/day2_20260821/logs/audit_20260821_135113.jsonl,xplorer-b,2026-08-21T10:51:13+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,2
E,20260821_135311,data/session_e/day2_20260821/logs/audit_20260821_135311.jsonl,xplorer-b,2026-08-21T10:53:11+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_135419,data/session_e/day2_20260821/logs/audit_20260821_135419.jsonl,xplorer-b,2026-08-21T10:54:19+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_135551,data/session_e/day2_20260821/logs/audit_20260821_135551.jsonl,xplorer-b,2026-08-21T10:55:51+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_135704,data/session_e/day2_20260821/logs/audit_20260821_135704.jsonl,xplorer-b,2026-08-21T10:57:04+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_140457,data/session_e/day2_20260821/logs/audit_20260821_140457.jsonl,xplorer-b,2026-08-21T11:04:57+00:00,v4.8-review,2.1,E-2026-09,,0,empty,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_140856,data/session_e/day2_20260821/logs/audit_20260821_140856.jsonl,xplorer-b,2026-08-21T11:08:56+00:00,v4.8-review,2.1,E-2026-09,,0,empty,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_142326,data/session_e/day2_20260821/logs/audit_20260821_142326.jsonl,xplorer-c,2026-08-21T11:23:26+00:00,v4.8-review,2.1,E-2026-09,,0,empty,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_142441,data/session_e/day2_20260821/logs/audit_20260821_142441.jsonl,xplorer-c,2026-08-21T11:24:41+00:00,v4.8-review,2.1,E-2026-09,,0,empty,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_143549,data/session_e/day2_20260821/logs/audit_20260821_143549.jsonl,xplorer-c,2026-08-21T11:35:49+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_143713,data/session_e/day2_20260821/logs/audit_20260821_143713.jsonl,xplorer-c,2026-08-21T11:37:13+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_143913,data/session_e/day2_20260821/logs/audit_20260821_143913.jsonl,xplorer-c,2026-08-21T11:39:13+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_144018,data/session_e/day2_20260821/logs/audit_20260821_144018.jsonl,xplorer-c,2026-08-21T11:40:18+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_144154,data/session_e/day2_20260821/logs/audit_20260821_144154.jsonl,xplorer-c,2026-08-21T11:41:54+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_144333,data/session_e/day2_20260821/logs/audit_20260821_144333.jsonl,xplorer-c,2026-08-21T11:43:33+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_144452,data/session_e/day2_20260821/logs/audit_20260821_144452.jsonl,xplorer-c,2026-08-21T11:44:52+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_144613,data/session_e/day2_20260821/logs/audit_20260821_144613.jsonl,xplorer-c,2026-08-21T11:46:13+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_144722,data/session_e/day2_20260821/logs/audit_20260821_144722.jsonl,xplorer-c,2026-08-21T11:47:22+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_144850,data/session_e/day2_20260821/logs/audit_20260821_144850.jsonl,xplorer-c,2026-08-21T11:48:50+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_151342,data/session_e/day2_20260821/logs/audit_20260821_151342.jsonl,xplorer-b,2026-08-21T12:13:42+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_151517,data/session_e/day2_20260821/logs/audit_20260821_151517.jsonl,xplorer-b,2026-08-21T12:15:17+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_151846,data/session_e/day2_20260821/logs/audit_20260821_151846.jsonl,xplorer-b,2026-08-21T12:18:46+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_152359,data/session_e/day2_20260821/logs/audit_20260821_152359.jsonl,xplorer-b,2026-08-21T12:23:59+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_152524,data/session_e/day2_20260821/logs/audit_20260821_152524.jsonl,xplorer-b,2026-08-21T12:25:24+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_152624,data/session_e/day2_20260821/logs/audit_20260821_152624.jsonl,xplorer-b,2026-08-21T12:26:24+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,2
E,20260821_153019,data/session_e/day2_20260821/logs/audit_20260821_153019.jsonl,xplorer-b,2026-08-21T12:30:19+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_153221,data/session_e/day2_20260821/logs/audit_20260821_153221.jsonl,xplorer-b,2026-08-21T12:32:21+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,1
E,20260821_153343,data/session_e/day2_20260821/logs/audit_20260821_153343.jsonl,xplorer-b,2026-08-21T12:33:43+00:00,v4.8-review,2.1,E-2026-09,97241265217eb4b08e26fb718eb21f40,6,loaded,0.75,0.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,1.2.0,580.173.02,15,2
