session,day,run_id,audit_file,platform_id,record_seq,timestamp_utc,audit_schema_version,navigator_version,experiment_id,experiment_phase,semantic_intent_id,repetition_index,instruction_text,resolution_method,resolution_step,node_id,node_name,expected_node_id,nav_outcome,arrival_ok,xy_error_m,distance_traveled_m,start_x_m,start_y_m,start_yaw_rad,end_x_m,end_y_m,end_yaw_rad,amcl_converged,amcl_covariance_trace,resolve_ms,vlm_ms,nav_total_s,reroute_count,confirmation_method,confirmed,confirmation_confidence,m3_promotion_triggered,m3_preferences_count,memory_digest_hash,digest_content_md5,image_start,image_finish
E,day2_20260821,20260821_120634,data/session_e/day2_20260821/logs/audit_20260821_120634.jsonl,xplorer-c,1,2026-08-21T09:07:18+00:00,2.1,v4.8-review,E3,,S10,1,take me to the exit of lab CB203,L3a_deterministic,4,23,cb203_exit,23,mission_complete,True,0.332,7.864,2.5913,1.7726,-1.412,7.8833,3.5701,-2.9519,True,0.071963,0.4267692565917969,0.0,39.5,0,vlm_contextual,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_120634/mission_1_cb203_exit/start.jpg,data/session_e/day2_20260821/20260821_120634/mission_1_cb203_exit/finish.jpg
E,day2_20260821,20260821_120808,data/session_e/day2_20260821/logs/audit_20260821_120808.jsonl,xplorer-c,1,2026-08-21T09:08:34+00:00,2.1,v4.8-review,E3,,S1,3,go to a place to take a short break for personal needs,L3a_m3_preference,0,0,toilet_m,0,mission_complete,True,0.142,3.921,2.6975,1.5443,-1.5201,0.5275,0.1395,3.1058,True,0.035154,0.16117095947265625,0.0,23.31,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_120808/mission_1_toilet_m/start.jpg,data/session_e/day2_20260821/20260821_120808/mission_1_toilet_m/finish.jpg
E,day2_20260821,20260821_120902,data/session_e/day2_20260821/logs/audit_20260821_120902.jsonl,xplorer-c,1,2026-08-21T09:09:48+00:00,2.1,v4.8-review,E3,,S10,2,take me to the exit of lab CB203,L3a_deterministic,4,23,cb203_exit,23,mission_complete,True,0.271,8.06,2.2329,1.6379,-1.4195,7.954,3.5573,-2.9325,True,0.047354,0.4634857177734375,0.0,40.78,0,vlm_contextual,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_120902/mission_1_cb203_exit/start.jpg,data/session_e/day2_20260821/20260821_120902/mission_1_cb203_exit/finish.jpg
E,day2_20260821,20260821_121016,data/session_e/day2_20260821/logs/audit_20260821_121016.jsonl,xplorer-c,1,2026-08-21T09:10:48+00:00,2.1,v4.8-review,E3,,S9,2,take me to the main entrance of lab CB203,L3a_deterministic,4,22,cb203_entrance,22,mission_complete,True,0.16,6.488,,,,8.0422,1.622,-0.0003,True,0.136317,0.4794597625732422,0.0,28.63,0,vlm_contextual,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_121016/mission_1_cb203_entrance/start.jpg,data/session_e/day2_20260821/20260821_121016/mission_1_cb203_entrance/finish.jpg
E,day2_20260821,20260821_121153,data/session_e/day2_20260821/logs/audit_20260821_121153.jsonl,xplorer-c,1,2026-08-21T09:12:26+00:00,2.1,v4.8-review,E3,,S8,2,take me to the women restroom,L3a_deterministic,4,4,toilet_f,4,mission_complete,True,0.1,6.535,2.5785,1.6973,-1.5323,0.5833,6.3442,-2.992,True,0.036179,0.3540515899658203,0.0,28.76,0,pose_based,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_121153/mission_1_toilet_f/start.jpg,data/session_e/day2_20260821/20260821_121153/mission_1_toilet_f/finish.jpg
E,day2_20260821,20260821_121300,data/session_e/day2_20260821/logs/audit_20260821_121300.jsonl,xplorer-c,1,2026-08-21T09:13:41+00:00,2.1,v4.8-review,E3,,S7,2,navigate to window_north,L3a_deterministic,3,14,plant_5,14,mission_complete,True,0.098,8.457,2.2876,1.6949,-1.4522,6.5611,5.3031,1.4203,True,0.138305,0.354766845703125,0.0,37.93,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_121300/mission_1_plant_5/start.jpg,data/session_e/day2_20260821/20260821_121300/mission_1_plant_5/finish.jpg
E,day2_20260821,20260821_121432,data/session_e/day2_20260821/logs/audit_20260821_121432.jsonl,xplorer-c,1,2026-08-21T09:15:31+00:00,2.1,v4.8-review,E3,,S6,2,go to lab_chair,L3a_deterministic,3,15,junction_e1,15,mission_complete,True,0.153,7.666,2.4885,1.6853,-1.6001,6.4019,4.7626,1.5351,True,0.119122,0.2791881561279297,0.0,36.11,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_121432/mission_1_junction_e1/start.jpg,data/session_e/day2_20260821/20260821_121432/mission_1_junction_e1/finish.jpg
E,day2_20260821,20260821_121718,data/session_e/day2_20260821/logs/audit_20260821_121718.jsonl,xplorer-c,1,2026-08-21T09:17:54+00:00,2.1,v4.8-review,E3,,S5,2,take me to the nearest plant,L3a_deterministic,6,19,plant_3,,mission_complete,True,0.136,7.159,2.3168,1.6117,-1.6209,6.4811,-0.7826,-1.4947,True,0.075494,0.49042701721191406,0.0,33.57,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_121718/mission_1_plant_3/start.jpg,data/session_e/day2_20260821/20260821_121718/mission_1_plant_3/finish.jpg
E,day2_20260821,20260821_121837,data/session_e/day2_20260821/logs/audit_20260821_121837.jsonl,xplorer-c,1,2026-08-21T09:19:20+00:00,2.1,v4.8-review,E3,,S4,2,take me to cb204,L3a_deterministic,2,5,cb204,5,mission_complete,True,0.219,6.548,2.444,1.6374,-1.719,2.0925,4.6097,1.7091,True,0.026287,0.38933753967285156,0.0,37.57,0,vlm_contextual,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_121837/mission_1_cb204/start.jpg,data/session_e/day2_20260821/20260821_121837/mission_1_cb204/finish.jpg
E,day2_20260821,20260821_122052,data/session_e/day2_20260821/logs/audit_20260821_122052.jsonl,xplorer-c,1,2026-08-21T09:21:40+00:00,2.1,v4.8-review,E3,,S3o,2,"It is too hot in here, take me somewhere I can get some fresh air",L3a_m3_preference,0,14,plant_5,14,mission_complete,True,0.132,9.054,2.3278,1.5739,-1.2984,6.5965,5.276,1.4225,True,0.142343,0.1289844512939453,0.0,42.77,0,vlm_landmark,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_122052/mission_1_plant_5/start.jpg,data/session_e/day2_20260821/20260821_122052/mission_1_plant_5/finish.jpg
E,day2_20260821,20260821_122227,data/session_e/day2_20260821/logs/audit_20260821_122227.jsonl,xplorer-c,1,2026-08-21T09:22:55+00:00,2.1,v4.8-review,E3,,S3,2,Take me somewhere I can sit and relax,L3a_m3_preference,0,9,radiator,9,mission_complete,True,0.145,4.702,,,,4.502,-0.6549,-1.4821,True,0.068052,0.10371208190917969,0.0,25.23,0,vlm_landmark,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_122227/mission_1_radiator/start.jpg,data/session_e/day2_20260821/20260821_122227/mission_1_radiator/finish.jpg
E,day2_20260821,20260821_122328,data/session_e/day2_20260821/logs/audit_20260821_122328.jsonl,xplorer-c,1,2026-08-21T09:23:51+00:00,2.1,v4.8-review,E3,,S2,2,"the washroom got on fire, help me find something to stop the fire",L3a_m3_preference,0,8,cb202,8,mission_complete,True,0.085,1.883,2.3685,1.61,-1.5876,2.2825,0.0222,-1.4465,True,0.027152,0.1442432403564453,0.0,19.14,0,vlm_landmark,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_122328/mission_1_cb202/start.jpg,data/session_e/day2_20260821/20260821_122328/mission_1_cb202/finish.jpg
E,day2_20260821,20260821_122430,data/session_e/day2_20260821/logs/audit_20260821_122430.jsonl,xplorer-c,1,2026-08-21T09:24:57+00:00,2.1,v4.8-review,E3,,S1,2,go to a place to take a short break for personal needs,L3a_m3_preference,0,0,toilet_m,0,mission_complete,True,0.11,3.662,2.2306,1.5396,-1.476,0.5781,0.0774,3.0324,True,0.038841,0.13446807861328125,0.0,21.11,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_122430/mission_1_toilet_m/start.jpg,data/session_e/day2_20260821/20260821_122430/mission_1_toilet_m/finish.jpg
E,day2_20260821,20260821_122544,data/session_e/day2_20260821/logs/audit_20260821_122544.jsonl,xplorer-c,1,2026-08-21T09:26:07+00:00,2.1,v4.8-review,E3,,S1,4,go to a place to take a short break for personal needs,L3a_m3_preference,0,0,toilet_m,0,mission_complete,True,0.147,3.646,,,,0.5902,0.1159,3.0271,True,0.024713,0.13589859008789062,0.0,19.43,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_122544/mission_1_toilet_m/start.jpg,data/session_e/day2_20260821/20260821_122544/mission_1_toilet_m/finish.jpg
E,day2_20260821,20260821_122656,data/session_e/day2_20260821/logs/audit_20260821_122656.jsonl,xplorer-c,1,2026-08-21T09:27:17+00:00,2.1,v4.8-review,E3,,S1,5,go to a place to take a short break for personal needs,L3a_m3_preference,0,0,toilet_m,0,mission_complete,True,0.044,3.551,2.2832,1.7879,-1.5295,0.525,0.0362,-3.117,True,0.033595,0.1361370086669922,0.0,17.82,0,pose_based,True,HIGH,True,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_122656/mission_1_toilet_m/start.jpg,data/session_e/day2_20260821/20260821_122656/mission_1_toilet_m/finish.jpg
E,day2_20260821,20260821_131951,data/session_e/day2_20260821/logs/audit_20260821_131951.jsonl,xplorer-b,1,2026-08-21T10:21:05+00:00,2.1,v4.8-review,E7,,L-P1,1,Where is CB203?,L3b_vlm,,23,cb203_exit,22,mission_complete,True,0.341,8.044,2.3691,1.5165,-1.6779,7.8652,3.7332,3.0526,True,0.077592,0.4417896270751953,10510.176181793213,46.09,0,vlm_contextual,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_131951/mission_1_cb203_exit/start.jpg,data/session_e/day2_20260821/20260821_131951/mission_1_cb203_exit/finish.jpg
E,day2_20260821,20260821_132139,data/session_e/day2_20260821/logs/audit_20260821_132139.jsonl,xplorer-b,1,2026-08-21T10:22:36+00:00,2.1,v4.8-review,E7,,L-P2,1,I need to work on a computer.,L3b_vlm,,15,junction_e1,5,mission_complete,True,0.192,7.504,2.3411,1.5847,-1.7392,6.4819,4.6201,1.6638,True,0.057124,0.4668235778808594,11321.180820465088,41.44,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_132139/mission_1_junction_e1/start.jpg,data/session_e/day2_20260821/20260821_132139/mission_1_junction_e1/finish.jpg
E,day2_20260821,20260821_132326,data/session_e/day2_20260821/logs/audit_20260821_132326.jsonl,xplorer-b,1,2026-08-21T10:24:16+00:00,2.1,v4.8-review,E7,,L-P3,1,I have to attend a lab.,L3b_vlm,,5,cb204,5,mission_complete,True,0.248,3.383,2.2892,1.6574,-1.5944,2.171,4.5534,1.5521,True,0.05888,0.45299530029296875,18340.953588485718,29.13,0,vlm_contextual,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_132326/mission_1_cb204/start.jpg,data/session_e/day2_20260821/20260821_132326/mission_1_cb204/finish.jpg
E,day2_20260821,20260821_132452,data/session_e/day2_20260821/logs/audit_20260821_132452.jsonl,xplorer-b,1,2026-08-21T10:25:51+00:00,2.1,v4.8-review,E7,,L-P4,1,I'm late to class.,L3b_vlm,,9,radiator,5,mission_complete,True,0.263,5.833,2.2881,1.725,-1.2746,4.5527,-0.5428,-1.4399,True,0.0786,0.42724609375,11646.45767211914,42.1,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_132452/mission_1_radiator/start.jpg,data/session_e/day2_20260821/20260821_132452/mission_1_radiator/finish.jpg
E,day2_20260821,20260821_132616,data/session_e/day2_20260821/logs/audit_20260821_132616.jsonl,xplorer-b,1,2026-08-21T10:26:32+00:00,2.1,v4.8-review,E7,,T-P1,1,Where is the men toilet?,L3a_deterministic,4,0,toilet_m,0,mission_complete,True,0.226,3.331,2.2553,1.6793,-1.6906,0.7212,0.045,3.0824,True,0.065796,0.3948211669921875,0.0,13.47,0,pose_based,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_132616/mission_1_toilet_m/start.jpg,data/session_e/day2_20260821/20260821_132616/mission_1_toilet_m/finish.jpg
E,day2_20260821,20260821_132710,data/session_e/day2_20260821/logs/audit_20260821_132710.jsonl,xplorer-b,1,2026-08-21T10:27:38+00:00,2.1,v4.8-review,E7,,T-P2,1,How can I get some water?,L3b_vlm,,0,toilet_m,0,mission_complete,True,0.16,3.332,2.2281,1.5807,-1.5889,0.6354,-0.0857,-3.0729,True,0.077637,0.37288665771484375,11246.927499771118,11.81,0,pose_based,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_132710/mission_1_toilet_m/start.jpg,data/session_e/day2_20260821/20260821_132710/mission_1_toilet_m/finish.jpg
E,day2_20260821,20260821_132810,data/session_e/day2_20260821/logs/audit_20260821_132810.jsonl,xplorer-b,1,2026-08-21T10:28:34+00:00,2.1,v4.8-review,E7,,T-P3,1,Where can I wash my hands?,L3b_vlm,,0,toilet_m,0,mission_complete,True,0.168,3.311,2.3738,1.7503,-1.4311,0.6581,0.0577,3.0152,True,0.064301,0.46944618225097656,6961.867332458496,12.45,0,pose_based,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_132810/mission_1_toilet_m/start.jpg,data/session_e/day2_20260821/20260821_132810/mission_1_toilet_m/finish.jpg
E,day2_20260821,20260821_132911,data/session_e/day2_20260821/logs/audit_20260821_132911.jsonl,xplorer-b,1,2026-08-21T10:29:54+00:00,2.1,v4.8-review,E7,,T-P4,1,My hands are dirty.,L3b_vlm,,9,radiator,0,mission_complete,True,0.183,4.434,2.3169,1.7246,-1.3099,4.3835,-0.6592,-1.6021,True,0.053677,0.46443939208984375,7355.430603027344,30.31,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_132911/mission_1_radiator/start.jpg,data/session_e/day2_20260821/20260821_132911/mission_1_radiator/finish.jpg
E,day2_20260821,20260821_133032,data/session_e/day2_20260821/logs/audit_20260821_133032.jsonl,xplorer-b,1,2026-08-21T10:31:13+00:00,2.1,v4.8-review,E7,,S-P1,1,Take me to stay on a chair.,L3a_deterministic,5,15,junction_e1,15,mission_complete,True,0.168,7.484,2.1535,1.6895,-1.6497,6.55,4.6319,1.5697,True,0.086334,0.4570484161376953,0.0,36.87,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_133032/mission_1_junction_e1/start.jpg,data/session_e/day2_20260821/20260821_133032/mission_1_junction_e1/finish.jpg
E,day2_20260821,20260821_133151,data/session_e/day2_20260821/logs/audit_20260821_133151.jsonl,xplorer-b,1,2026-08-21T10:32:13+00:00,2.1,v4.8-review,E7,,S-P2,1,I'm waiting for someone.,escalated,,,,9,vlm_failed,,,,,,,,,,,,0.4642009735107422,,,0,,,,,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,,
E,day2_20260821,20260821_133316,data/session_e/day2_20260821/logs/audit_20260821_133316.jsonl,xplorer-b,1,2026-08-21T10:33:59+00:00,2.1,v4.8-review,E7,,S-P3,1,I need to rest a bit.,L3b_vlm,,9,radiator,9,mission_complete,True,0.184,4.482,2.2525,1.6055,-1.7847,4.4592,-0.6209,-1.5282,True,0.070672,0.35881996154785156,7032.489538192749,31.72,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_133316/mission_1_radiator/start.jpg,data/session_e/day2_20260821/20260821_133316/mission_1_radiator/finish.jpg
E,day2_20260821,20260821_133431,data/session_e/day2_20260821/logs/audit_20260821_133431.jsonl,xplorer-b,1,2026-08-21T10:35:19+00:00,2.1,v4.8-review,E7,,S-P4,1,I'm tired.,L3b_vlm,,9,radiator,9,mission_complete,True,0.201,4.861,2.2042,1.671,-1.6966,4.5619,-0.6083,-1.5862,True,0.07053,0.4611015319824219,11315.798282623291,33.53,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_133431/mission_1_radiator/start.jpg,data/session_e/day2_20260821/20260821_133431/mission_1_radiator/finish.jpg
E,day2_20260821,20260821_133600,data/session_e/day2_20260821/logs/audit_20260821_133600.jsonl,xplorer-b,1,2026-08-21T10:36:56+00:00,2.1,v4.8-review,E7,,W-P1,1,"Take me to a window, please.",L3b_vlm,,14,plant_5,14,mission_complete,True,0.166,8.018,2.1581,1.6859,-1.6689,6.5489,5.2342,1.4675,True,0.07385,0.47659873962402344,11378.281354904175,40.71,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_133600/mission_1_plant_5/start.jpg,data/session_e/day2_20260821/20260821_133600/mission_1_plant_5/finish.jpg
E,day2_20260821,20260821_133732,data/session_e/day2_20260821/logs/audit_20260821_133732.jsonl,xplorer-b,1,2026-08-21T10:38:24+00:00,2.1,v4.8-review,E7,,W-P2,1,I'm looking for a plant or sunlight.,L3b_vlm,,14,plant_5,13,mission_complete,True,0.157,8.054,2.2735,1.6283,-1.7392,6.5819,5.2463,1.4964,True,0.078184,0.5085468292236328,11717.191934585571,38.52,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_133732/mission_1_plant_5/start.jpg,data/session_e/day2_20260821/20260821_133732/mission_1_plant_5/finish.jpg
E,day2_20260821,20260821_133902,data/session_e/day2_20260821/logs/audit_20260821_133902.jsonl,xplorer-b,1,2026-08-21T10:39:54+00:00,2.1,v4.8-review,E7,,W-P3,1,Where can I get some fresh air?,L3b_vlm,,14,plant_5,14,mission_complete,True,0.149,8.118,2.2285,1.6317,-1.7115,6.5542,5.2513,1.5485,True,0.092041,0.4944801330566406,11066.946029663086,38.8,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_133902/mission_1_plant_5/start.jpg,data/session_e/day2_20260821/20260821_133902/mission_1_plant_5/finish.jpg
E,day2_20260821,20260821_134044,data/session_e/day2_20260821/logs/audit_20260821_134044.jsonl,xplorer-b,1,2026-08-21T10:41:34+00:00,2.1,v4.8-review,E7,,W-P4,1,Where can I relax a bit?,L3b_vlm,,9,radiator,9,mission_complete,True,0.209,4.8,2.4406,1.5156,-1.7039,4.5217,-0.5923,-1.457,True,0.073082,0.9682178497314453,11599.400043487549,31.55,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_134044/mission_1_radiator/start.jpg,data/session_e/day2_20260821/20260821_134044/mission_1_radiator/finish.jpg
E,day2_20260821,20260821_134202,data/session_e/day2_20260821/logs/audit_20260821_134202.jsonl,xplorer-b,1,2026-08-21T10:43:20+00:00,2.1,v4.8-review,E7,,P-P1,1,Show me a flower.,L3b_vlm,,13,plant_4,13,mission_complete,True,0.174,9.414,2.3466,1.6137,-1.6589,7.7557,5.5648,1.5467,True,0.120762,0.47135353088378906,11556.919813156128,63.62,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_134202/mission_1_plant_4/start.jpg,data/session_e/day2_20260821/20260821_134202/mission_1_plant_4/finish.jpg
E,day2_20260821,20260821_134402,data/session_e/day2_20260821/logs/audit_20260821_134402.jsonl,xplorer-b,1,2026-08-21T10:45:03+00:00,2.1,v4.8-review,E7,,P-P2,1,Take me to a green zone.,L3b_vlm,,20,plant_2,13,mission_complete,True,0.57,7.285,2.2953,1.5655,-1.7323,6.4407,-1.0084,-1.6231,True,0.143218,0.3886222839355469,15172.039031982422,41.67,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_134402/mission_1_plant_2/start.jpg,data/session_e/day2_20260821/20260821_134402/mission_1_plant_2/finish.jpg
E,day2_20260821,20260821_134532,data/session_e/day2_20260821/logs/audit_20260821_134532.jsonl,xplorer-b,1,2026-08-21T10:46:18+00:00,2.1,v4.8-review,E7,,P-P3,1,Where can I refresh?,L3b_vlm,,9,radiator,14,mission_complete,True,0.2,4.682,2.2303,1.6051,-1.7332,4.3776,-0.6418,-1.5818,True,0.058303,0.4436969757080078,11410.037279129028,32.02,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_134532/mission_1_radiator/start.jpg,data/session_e/day2_20260821/20260821_134532/mission_1_radiator/finish.jpg
E,day2_20260821,20260821_134645,data/session_e/day2_20260821/logs/audit_20260821_134645.jsonl,xplorer-b,1,2026-08-21T10:46:58+00:00,2.1,v4.8-review,E7,,P-P4,1,I'm looking for a green spot.,escalated,,,,13,vlm_failed,,,,,,,,,,,,1.0256767272949219,,,0,,,,,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,,
E,day2_20260821,20260821_134743,data/session_e/day2_20260821/logs/audit_20260821_134743.jsonl,xplorer-b,1,2026-08-21T10:48:05+00:00,2.1,v4.8-review,E7,,H-P1,1,Where is the hall exit?,L3a_deterministic,2,2,hall_exit,2,mission_complete,True,0.187,3.067,2.1767,1.647,-1.6523,0.6861,3.1793,3.1007,True,0.056223,0.28634071350097656,0.0,16.69,0,,,,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_134743/mission_1_hall_exit/start.jpg,
E,day2_20260821,20260821_134844,data/session_e/day2_20260821/logs/audit_20260821_134844.jsonl,xplorer-b,1,2026-08-21T10:49:25+00:00,2.1,v4.8-review,E7,,H-P2,1,I need to go to the other location.,L3b_vlm,,9,radiator,,mission_complete,True,0.162,5.127,2.1308,1.7215,-1.4316,4.5526,-0.6472,-1.3999,True,0.043169,0.49185752868652344,7375.98991394043,30.22,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_134844/mission_1_radiator/start.jpg,data/session_e/day2_20260821/20260821_134844/mission_1_radiator/finish.jpg
E,day2_20260821,20260821_135001,data/session_e/day2_20260821/logs/audit_20260821_135001.jsonl,xplorer-b,1,2026-08-21T10:50:16+00:00,2.1,v4.8-review,E7,,H-P3,1,I need to go out.,escalated,,,,1,vlm_failed,,,,,,,,,,,,0.4792213439941406,,,0,,,,,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,,
E,day2_20260821,20260821_135113,data/session_e/day2_20260821/logs/audit_20260821_135113.jsonl,xplorer-b,1,2026-08-21T10:51:40+00:00,2.1,v4.8-review,E7,,H-P4,1,I'm ready to move away.,L3b_vlm,,9,radiator,1,missed,False,1.967,3.042,2.1522,1.7198,-1.6851,4.4998,1.1671,-1.4582,True,0.021851,0.4906654357910156,6813.066482543945,14.04,0,,,,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_135113/mission_1_radiator/start.jpg,
E,day2_20260821,20260821_135113,data/session_e/day2_20260821/logs/audit_20260821_135113.jsonl,xplorer-b,2,2026-08-21T10:52:12+00:00,2.1,v4.8-review,E7,,H-P4,1,I'm ready to move away.,L3b_vlm,,9,radiator,1,mission_complete,True,0.183,1.927,4.4998,1.1671,-1.4582,4.3263,-0.7418,-1.4181,True,0.025602,0.3104209899902344,7575.667858123779,24.29,0,vlm_landmark,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_135113/mission_2_radiator/start.jpg,data/session_e/day2_20260821/20260821_135113/mission_2_radiator/finish.jpg
E,day2_20260821,20260821_135311,data/session_e/day2_20260821/logs/audit_20260821_135311.jsonl,xplorer-b,1,2026-08-21T10:53:57+00:00,2.1,v4.8-review,E7,,G-1,1,Where is the class lab?,L3b_vlm,,5,cb204,5,mission_complete,True,0.175,3.288,2.2602,1.7225,-1.3826,2.1537,4.6309,1.5562,True,0.05038,0.4565715789794922,11687.854528427124,31.65,0,vlm_contextual,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_135311/mission_1_cb204/start.jpg,data/session_e/day2_20260821/20260821_135311/mission_1_cb204/finish.jpg
E,day2_20260821,20260821_135419,data/session_e/day2_20260821/logs/audit_20260821_135419.jsonl,xplorer-b,1,2026-08-21T10:55:18+00:00,2.1,v4.8-review,E7,,G-2,1,I want to wait for someone who is finishing the lab in CB203.,L3b_vlm,,23,cb203_exit,23,mission_complete,True,0.285,7.924,2.2645,1.6394,-1.53,7.9386,3.557,3.0948,True,0.073685,1.287221908569336,11584.326028823853,42.32,0,vlm_contextual,True,HIGH,False,6,97241265217eb4b08e26fb718eb21f40,0fd61f9e82e8fe6991f0311014384e0c,data/session_e/day2_20260821/20260821_135419/mission_1_cb203_exit/start.jpg,data/session_e/day2_20260821/20260821_135419/mission_1_cb203_exit/finish.jpg
